,region,area,year,bedroom,elevator,parking,storeroom,price
0, آبشار ,100,1400,2,True,True,True,472000000
1, آبشار ,350,1395,3,True,True,False,30000000000
2, آبشار ,60,1393,2,True,False,True,1450000000
3, آبشار ,43,1382,1,False,False,True,810000000
4, آبشار ,88,1377,2,False,True,True,1380000000
5, آبشار ,45,1383,1,False,True,True,1030000000
6, آبشار ,90,1400,2,True,True,True,1000000000
7, آبشار ,130,1386,3,True,True,True,4000000000
8, آبشار ,100,1400,2,True,True,True,472000000
9, آبشار ,350,1395,3,True,True,False,30000000000
10, آبشار ,60,1393,2,True,False,True,1450000000
11, آبشار ,43,1382,1,False,False,True,810000000
12, آبشار ,88,1377,2,False,True,True,1380000000
13, آبشار ,45,1383,1,False,True,True,1030000000
14, آبشار ,90,1400,2,True,True,True,1000000000
15, آبشار ,130,1386,3,True,True,True,4000000000
16, آبشار ,55,1386,1,True,False,True,1045000000
17, آبشار ,70,1391,2,False,False,True,1500000000
18, آبشار ,48,1380,1,False,True,True,1200000000
19, آبشار ,100,1400,2,True,True,True,1300000000
20, آبشار ,150,1399,2,False,True,True,650000000
21, آبشار ,55,1389,1,True,False,True,1030000000
22, آبشار ,45,1399,1,False,True,False,1150000000
23, آبشار ,63,1389,1,True,True,True,1290000000
24, آبشار ,124,1400,2,True,True,True,1314400000
25, آبشار ,63,1384,1,True,False,True,950000000
26, آبشار ,140,1400,3,True,True,True,1442000000
27, آبشار ,52,1385,1,False,True,True,700000000
28, آبشار ,60,1385,1,False,False,True,1360000000
29, آبشار ,60,1384,2,True,True,False,1000000000
30, آبشار ,100,1400,2,True,True,True,472000000
31, آبشار ,350,1395,3,True,True,False,30000000000
32, آبشار ,60,1393,2,True,False,True,1450000000
33, آبشار ,43,1382,1,False,False,True,810000000
34, آبشار ,88,1377,2,False,True,True,1380000000
35, آبشار ,45,1383,1,False,True,True,1030000000
36, آبشار ,90,1400,2,True,True,True,1000000000
37, آبشار ,130,1386,3,True,True,True,4000000000
38, آبشار ,55,1386,1,True,False,True,1045000000
39, آبشار ,70,1391,2,False,False,True,1500000000
40, آبشار ,48,1380,1,False,True,True,1200000000
41, آبشار ,100,1400,2,True,True,True,1300000000
42, آبشار ,150,1399,2,False,True,True,650000000
43, آبشار ,55,1389,1,True,False,True,1030000000
44, آبشار ,45,1399,1,False,True,False,1150000000
45, آبشار ,63,1389,1,True,True,True,1290000000
46, آبشار ,124,1400,2,True,True,True,1314400000
47, آبشار ,63,1384,1,True,False,True,950000000
48, آبشار ,140,1400,3,True,True,True,1442000000
49, آبشار ,52,1385,1,False,True,True,700000000
50, آبشار ,60,1385,1,False,False,True,1360000000
51, آبشار ,60,1384,2,True,True,False,1000000000
52, آبشار ,100,1400,2,True,True,True,472000000
53, آبشار ,350,1395,3,True,True,False,30000000000
54, آبشار ,60,1393,2,True,False,True,1450000000
55, آبشار ,43,1382,1,False,False,True,810000000
56, آبشار ,88,1377,2,False,True,True,1380000000
57, آبشار ,45,1383,1,False,True,True,1030000000
58, آبشار ,90,1400,2,True,True,True,1000000000
59, آبشار ,130,1386,3,True,True,True,4000000000
60, آبشار ,55,1386,1,True,False,True,1045000000
61, آبشار ,70,1391,2,False,False,True,1500000000
62, آبشار ,48,1380,1,False,True,True,1200000000
63, آبشار ,100,1400,2,True,True,True,1300000000
64, آبشار ,150,1399,2,False,True,True,650000000
65, آبشار ,55,1389,1,True,False,True,1030000000
66, آبشار ,45,1399,1,False,True,False,1150000000
67, آبشار ,63,1389,1,True,True,True,1290000000
68, آبشار ,124,1400,2,True,True,True,1314400000
69, آبشار ,63,1384,1,True,False,True,950000000
70, آبشار ,140,1400,3,True,True,True,1442000000
71, آبشار ,52,1385,1,False,True,True,700000000
72, آبشار ,60,1385,1,False,False,True,1360000000
73, آبشار ,60,1384,2,True,True,False,1000000000
74, آبشار ,100,1400,2,True,True,True,472000000
75, آبشار ,350,1395,3,True,True,False,30000000000
76, آبشار ,60,1393,2,True,False,True,1450000000
77, آبشار ,43,1382,1,False,False,True,810000000
78, آبشار ,88,1377,2,False,True,True,1380000000
79, آبشار ,45,1383,1,False,True,True,1030000000
80, آبشار ,90,1400,2,True,True,True,1000000000
81, آبشار ,130,1386,3,True,True,True,4000000000
82, آبشار ,55,1386,1,True,False,True,1045000000
83, آبشار ,70,1391,2,False,False,True,1500000000
84, آبشار ,48,1380,1,False,True,True,1200000000
85, آبشار ,100,1400,2,True,True,True,1300000000
86, آبشار ,150,1399,2,False,True,True,650000000
87, آبشار ,55,1389,1,True,False,True,1030000000
88, آبشار ,45,1399,1,False,True,False,1150000000
89, آبشار ,63,1389,1,True,True,True,1290000000
90, آبشار ,124,1400,2,True,True,True,1314400000
91, آبشار ,63,1384,1,True,False,True,950000000
92, آبشار ,140,1400,3,True,True,True,1442000000
93, آبشار ,52,1385,1,False,True,True,700000000
94, آبشار ,60,1385,1,False,False,True,1360000000
95, آبشار ,60,1384,2,True,True,False,1000000000
96, آبشار ,100,1400,2,True,True,True,472000000
97, آبشار ,350,1395,3,True,True,False,30000000000
98, آبشار ,60,1393,2,True,False,True,1450000000
99, آبشار ,43,1382,1,False,False,True,810000000
100, آبشار ,88,1377,2,False,True,True,1380000000
101, آبشار ,45,1383,1,False,True,True,1030000000
102, آبشار ,90,1400,2,True,True,True,1000000000
103, آبشار ,130,1386,3,True,True,True,4000000000
104, آبشار ,55,1386,1,True,False,True,1045000000
105, آبشار ,70,1391,2,False,False,True,1500000000
106, آبشار ,48,1380,1,False,True,True,1200000000
107, آبشار ,100,1400,2,True,True,True,1300000000
108, آبشار ,150,1399,2,False,True,True,650000000
109, آبشار ,55,1389,1,True,False,True,1030000000
110, آبشار ,45,1399,1,False,True,False,1150000000
111, آبشار ,63,1389,1,True,True,True,1290000000
112, آبشار ,124,1400,2,True,True,True,1314400000
113, آبشار ,63,1384,1,True,False,True,950000000
114, آبشار ,140,1400,3,True,True,True,1442000000
115, آبشار ,52,1385,1,False,True,True,700000000
116, آبشار ,60,1385,1,False,False,True,1360000000
117, آبشار ,60,1384,2,True,True,False,1000000000
118, آبشار ,100,1400,2,True,True,True,472000000
119, آبشار ,350,1395,3,True,True,False,30000000000
120, آبشار ,60,1393,2,True,False,True,1450000000
121, آبشار ,43,1382,1,False,False,True,810000000
122, آبشار ,88,1377,2,False,True,True,1380000000
123, آبشار ,45,1383,1,False,True,True,1030000000
124, آبشار ,90,1400,2,True,True,True,1000000000
125, آبشار ,130,1386,3,True,True,True,4000000000
126, آبشار ,55,1386,1,True,False,True,1045000000
127, آبشار ,70,1391,2,False,False,True,1500000000
128, آبشار ,48,1380,1,False,True,True,1200000000
129, آبشار ,100,1400,2,True,True,True,1300000000
130, آبشار ,150,1399,2,False,True,True,650000000
131, آبشار ,55,1389,1,True,False,True,1030000000
132, آبشار ,45,1399,1,False,True,False,1150000000
133, آبشار ,63,1389,1,True,True,True,1290000000
134, آبشار ,124,1400,2,True,True,True,1314400000
135, آبشار ,63,1384,1,True,False,True,950000000
136, آبشار ,140,1400,3,True,True,True,1442000000
137, آبشار ,52,1385,1,False,True,True,700000000
138, آبشار ,60,1385,1,False,False,True,1360000000
139, آبشار ,60,1384,2,True,True,False,1000000000
140, آبشار ,100,1400,2,True,True,True,472000000
141, آبشار ,350,1395,3,True,True,False,30000000000
142, آبشار ,60,1393,2,True,False,True,1450000000
143, آبشار ,43,1382,1,False,False,True,810000000
144, آبشار ,88,1377,2,False,True,True,1380000000
145, آبشار ,45,1383,1,False,True,True,1030000000
146, آبشار ,90,1400,2,True,True,True,1000000000
147, آبشار ,130,1386,3,True,True,True,4000000000
148, آبشار ,55,1386,1,True,False,True,1045000000
149, آبشار ,70,1391,2,False,False,True,1500000000
150, آبشار ,48,1380,1,False,True,True,1200000000
151, آبشار ,100,1400,2,True,True,True,1300000000
152, آبشار ,150,1399,2,False,True,True,650000000
153, آبشار ,55,1389,1,True,False,True,1030000000
154, آبشار ,45,1399,1,False,True,False,1150000000
155, آبشار ,63,1389,1,True,True,True,1290000000
156, آبشار ,124,1400,2,True,True,True,1314400000
157, آبشار ,63,1384,1,True,False,True,950000000
158, آبشار ,140,1400,3,True,True,True,1442000000
159, آبشار ,52,1385,1,False,True,True,700000000
160, آبشار ,60,1385,1,False,False,True,1360000000
161, آبشار ,60,1384,2,True,True,False,1000000000
162, آبشار تهران ,87,1400,2,True,True,True,904800000
163, آبشار تهران ,99,1400,2,True,True,True,1030000000
164, آبشار تهران ,99,1400,2,True,True,True,470000000
165, آبشار تهران ,100,1385,2,False,True,True,2900000000
166, آبشار تهران ,130,1400,3,True,True,True,1352000000
167, آبشار تهران ,182,1400,4,True,True,True,2720000000
168, آبشار تهران ,132,1391,3,True,True,True,3700000000
169, آبشار تهران ,69,1384,1,True,False,True,2100000000
170, آبشار تهران ,132,1391,3,True,True,True,3800000000
171, آبشار تهران ,105,1393,2,True,True,True,2940000000
172, آبشار تهران ,60,1388,1,True,True,True,1980000000
173, آبشار تهران ,70,1388,1,True,False,True,2200000000
174, آبشار تهران ,90,1387,2,True,True,True,2350000000
175, آبشار تهران ,75,1383,2,True,False,True,1900000000
176, آبشار تهران ,98,1388,2,False,True,True,3000000000
177, آبشار تهران ,100,1400,2,True,True,True,1100000000
178, آبشار تهران ,123,1400,2,True,True,True,1236000000
179, آبشار تهران ,97,1388,2,True,True,True,3100000000
180, آبشار تهران ,105,1394,2,True,True,True,3100000000
181, آبشار تهران ,73,1385,2,True,True,True,2270000000
182, آبشار تهران ,140,1400,3,True,True,True,1442000000
183, آبشار تهران ,65,1388,1,True,True,True,1600000000
184, آبشار تهران ,81,1386,2,False,True,True,2146500000
185, آبشار تهران ,120,1390,2,True,True,True,3600000000
186, آبشار تهران ,69,1386,1,True,True,False,2050000000
187, آبشار تهران ,69,1386,1,True,False,False,2100000000
188, آبشار تهران ,122,1400,3,True,True,True,1760000000
189, آبشار تهران ,120,1400,2,True,True,True,1236000000
190, آبشار تهران ,94,1400,2,True,True,True,1030000000
191, آبشار تهران ,120,1399,3,True,True,True,3600000000
192, آبشار تهران ,120,1400,2,True,True,True,1236000000
193, آبشار تهران ,100,1400,2,True,True,True,1030000000
194, آبشار تهران ,75,1388,2,True,True,True,1900000000
195, آبشار تهران ,105,1393,2,True,True,True,3000000000
196, آبشار تهران ,115,1390,2,True,True,True,3105000000
197, آبشار تهران ,67,1385,2,True,True,False,1950000000
198, آبشار تهران ,80,1389,2,True,True,True,2550000000
199, آبشار تهران ,91,1400,2,True,True,True,2800000000
200, آبشار تهران ,119,1399,3,True,True,True,3700000000
201, آبشار تهران ,70,1385,1,True,True,False,2150000000
202, آبشار تهران ,140,1400,3,True,True,True,4200000000
203, آبشار تهران ,110,1400,2,True,True,True,3300000000
204, آبشار تهران ,140,1400,2,True,True,True,1442000000
205, آبشار تهران ,140,1400,3,True,True,True,4200000000
206, آبشار تهران ,98,1387,2,False,True,True,2800000000
207, آبشار تهران ,101,1400,2,True,True,True,1040000000
208, آبشار تهران ,75,1388,2,True,False,True,1870000000
209, آبشار تهران ,150,1400,3,True,True,True,4500000000
210, آبشار تهران ,89,1400,2,True,True,True,900000000
211, آبشار تهران ,98,1385,2,False,True,True,2800000000
212, آبشار تهران ,100,1386,2,False,True,True,2900000000
213, آبشار تهران ,60,1400,2,True,True,True,1200000000
214, آبشار تهران ,132,1399,3,True,True,True,5544000000
215, آبشار تهران ,75,1386,2,True,True,True,1850000000
216, آبشار تهران ,69,1388,1,True,True,True,2000000000
217, آبشار تهران ,90,1400,2,True,True,True,1675000000
218, آبشار تهران ,110,1399,2,True,True,True,6950000000
219, آبشار تهران ,104,1400,2,True,True,True,3500000000
220, آبشار تهران ,145,1400,2,True,True,True,1442000000
221, آبشار تهران ,115,1393,2,True,True,True,3100000000
222, آبشار تهران ,102,1400,2,True,True,True,2200000000
223, آبشار تهران ,132,1395,3,True,True,True,4488000000
224, آبشار تهران ,122,1400,2,True,True,True,1236000000
225, آبشار تهران ,75,1384,2,False,True,True,1400000000
226, آبشار تهران ,90,1396,2,True,True,True,2325000000
227, آبشار تهران ,95,1400,2,True,True,True,1000000000
228, آبشار تهران ,200,1400,3,True,True,True,3400000000
229, آبشار تهران ,110,1400,2,True,True,True,1150000000
230, آبشار تهران ,116,1393,2,True,True,True,3100000000
231, آبشار تهران ,78,1390,2,True,True,True,2400000000
232, آبشار تهران ,77,1385,2,True,True,True,2380000000
233, آبشار تهران ,85,1400,2,True,True,True,1800000000
234, آبشار تهران ,130,1400,3,True,True,True,555000000
235, آبشار تهران ,60,1400,1,True,True,True,880000000
236, آبشار تهران ,110,1400,2,True,True,True,3300000000
237, آبشار تهران ,152,1397,3,True,True,True,4200000000
238, آبشار تهران ,180,1400,4,True,True,True,2720000000
239, آبشار تهران ,65,1390,1,True,True,True,1625000000
240, آبشار تهران ,110,1400,2,True,True,True,2550000000
241, آبشار تهران ,127,1400,2,True,True,True,5715000000
242, آبشار تهران ,91,1400,2,True,True,True,3000000000
243, آبشار تهران ,160,1400,4,True,True,True,2411000000
244, آبشار تهران ,91,1399,2,True,True,True,3020000000
245, آبشار تهران ,78,1387,2,True,True,True,2300000000
246, آبشار تهران ,60,1400,1,True,True,True,1200000000
247, آبشار تهران ,102,1385,2,True,True,True,2550000000
248, آبشار تهران ,134,1384,3,True,True,True,5000000000
249, آبشار تهران ,77,1384,1,True,False,True,1820000000
250, آبشار تهران ,101,1400,2,True,True,True,2800000000
251, آبشار تهران ,102,1389,2,False,True,True,2550000000
252, آبشار تهران ,103,1386,2,False,True,True,2580000000
253, آبشار تهران ,130,1389,2,True,True,True,3300000000
254, آبشار تهران ,74,1388,2,True,True,True,2400000000
255, آبشار تهران ,69,1386,1,True,False,True,2000000000
256, آبشار تهران ,75,1386,2,True,False,True,1950000000
257, آبشار تهران ,150,1395,3,True,True,True,4450000000
258, آبشار تهران ,78,1386,2,True,True,False,2300000000
259, آبشار تهران ,78,1384,2,True,True,True,2350000000
260, آبشار تهران ,79,1387,2,True,True,True,2350000000
261, آبشار تهران ,132,1400,3,True,True,True,4356000000
262, آبشار تهران ,120,1400,3,True,True,True,4150000000
263, آبشار تهران ,148,1400,3,True,True,True,1500000000
264, آبشار تهران ,69,1387,1,True,False,True,2200000000
265, آبشار تهران ,97,1400,2,True,True,True,1035000000
266, آبشار تهران ,63,1400,2,True,True,True,1200000000
267, آبشار تهران ,91,1399,2,True,True,True,3250000000
268, آبشار تهران ,69,1387,1,True,True,False,2000000000
269, آبشار تهران ,132,1400,3,True,True,True,4356000000
270, آبشار تهران ,69,1386,1,True,False,True,1600000000
271, آبشار تهران ,78,1386,2,True,True,True,2350000000
272, آبشار تهران ,78,1387,2,True,True,True,2370000000
273, آبشار تهران ,91,1400,2,True,True,True,1000000000
274, آبشار تهران ,94,1400,2,True,True,True,1035000000
275, آبشار تهران ,68,1388,1,True,True,True,2040000000
276, آبشار تهران ,89,1400,2,True,True,True,1035000000
277, آبشار تهران ,160,1400,4,True,True,True,2401000000
278, آبشار تهران ,75,1386,2,False,True,True,1485000000
279, آبشار تهران ,107,1394,2,True,True,True,3000000000
280, آبشار تهران ,73,1385,2,True,True,True,2400000000
281, آبشار تهران ,77,1385,2,True,True,True,2200000000
282, آبشار تهران ,67,1388,2,True,False,False,1800000000
283, آبشار تهران ,98,1399,2,True,True,True,3500000000
284, آبشار تهران ,70,1386,2,False,False,True,1520000000
285, آبشار تهران ,135,1388,3,True,True,True,4725000000
286, آبشار تهران ,121,1396,2,True,True,True,4200000000
287, آبشار تهران ,69,1387,1,True,True,True,2070000000
288, آبشار تهران ,112,1395,2,True,True,True,3584000000
289, آبشار تهران ,132,1390,3,True,True,True,4000000000
290, آبشار تهران ,101,1400,2,True,True,True,2800000000
291, آبشار تهران ,69,1386,1,True,False,True,1700000000
292, آبشار تهران ,132,1391,3,True,True,True,3580000000
293, آبشار تهران ,106,1395,2,True,True,True,3300000000
294, آبشار تهران ,96,1400,2,True,True,True,3456000000
295, آبشار تهران ,131,1386,3,False,True,True,3050000000
296, آبشار تهران ,98,1399,2,True,True,True,3150000000
297, آبشار تهران ,79,1386,2,True,True,True,2200000000
298, آبشار تهران ,135,1388,3,True,True,True,5400000000
299, آبشار تهران ,69,1387,1,True,False,True,2050000000
300, آبشار تهران ,70,1384,2,False,False,True,1520000000
301, آبشار تهران ,80,1392,2,True,True,True,2500000000
302, آبشار تهران ,96,1400,2,True,True,True,3456000000
303, آبشار تهران ,131,1386,3,False,True,True,3050000000
304, آبشار تهران ,98,1399,2,True,True,True,3150000000
305, آبشار تهران ,79,1386,2,True,True,True,2200000000
306, آبشار تهران ,135,1388,3,True,True,True,5400000000
307, آبشار تهران ,69,1387,1,True,False,True,2050000000
308, آبشار تهران ,70,1384,2,False,False,True,1520000000
309, آبشار تهران ,80,1392,2,True,True,True,2500000000
310, آجودانیه ,125,1396,2,True,True,True,10540000000
311, آجودانیه ,112,1388,2,True,True,True,7200000000
312, آجودانیه ,137,1398,3,True,True,True,10800000000
313, آجودانیه ,100,1400,2,True,True,True,1040000000
314, آجودانیه ,165,1399,3,True,True,True,14900000000
315, آجودانیه ,240,1399,3,True,True,True,28000000000
316, آجودانیه ,160,1388,3,True,True,True,10400000000
317, آجودانیه ,204,1388,3,True,True,True,13300000000
318, آجودانیه ,100,1398,2,True,True,True,10000000000
319, آجودانیه ,330,1399,3,True,True,True,32000000000
320, آجودانیه ,165,1385,3,True,True,True,9500000000
321, آجودانیه ,220,1400,3,True,True,True,26000000000
322, آجودانیه ,130,1397,3,True,True,True,11700000000
323, آجودانیه ,330,1400,4,True,True,True,40000000000
324, آجودانیه ,179,1390,3,True,True,True,12700000000
325, آجودانیه ,160,1394,3,True,True,True,13600000000
326, آجودانیه ,100,1390,2,True,True,True,7700000000
327, آجودانیه ,97,1400,2,True,True,True,1030000000
328, آجودانیه ,65,1394,2,True,True,False,4800000000
329, آجودانیه ,86,1387,2,True,True,True,3750000000
330, آجودانیه ,100,1389,2,True,True,True,6300000000
331, آجودانیه ,160,1375,3,True,True,True,13500000000
332, آجودانیه ,180,1390,3,True,True,True,12600000000
333, آجودانیه ,130,1400,3,True,True,True,1352000000
334, آجودانیه ,215,1385,4,True,True,True,15000000000
335, آجودانیه ,180,1390,3,True,True,True,12700000000
336, آجودانیه ,100,1392,2,True,True,True,7900000000
337, آجودانیه ,160,1399,3,True,True,True,11950000000
338, آجودانیه ,240,1400,3,True,True,True,24000000000
339, آجودانیه ,67,1376,2,True,False,True,3800000000
340, آجودانیه ,160,1390,3,True,True,True,12000000000
341, آجودانیه ,110,1390,2,True,True,True,8000000000
342, آجودانیه ,350,1393,4,True,True,True,24000000000
343, آجودانیه ,250,1399,4,True,True,True,30000000000
344, آجودانیه ,330,1398,4,True,True,True,29500000000
345, آجودانیه ,267,1399,4,True,True,True,13000000000
346, آجودانیه ,225,1399,3,True,True,True,21000000000
347, آجودانیه ,85,1390,2,True,True,True,3850000000
348, آجودانیه ,360,1398,4,True,True,True,19000000000
349, آجودانیه ,150,1390,3,True,True,True,16440000000
350, آجودانیه ,310,1400,4,True,True,True,46500000000
351, آجودانیه ,176,1392,3,True,True,True,12600000000
352, آجودانیه ,115,1383,3,False,True,True,7500000000
353, آجودانیه ,120,1392,2,True,True,True,7650000000
354, آجودانیه ,350,1394,4,True,True,True,24000000000
355, آجودانیه ,97,1387,2,True,True,True,6250000000
356, آجودانیه ,200,1394,3,True,True,True,17000000000
357, آجودانیه ,180,1390,3,True,True,True,21000000000
358, آجودانیه ,88,1393,2,True,True,True,6000000000
359, آجودانیه ,185,1395,3,True,True,True,20700000000
360, آجودانیه ,194,1387,3,True,True,True,11250000000
361, آجودانیه ,148,1384,3,True,True,True,12580000000
362, آجودانیه ,180,1387,3,True,True,True,13000000000
363, آجودانیه ,180,1391,3,True,True,True,14000000000
364, آجودانیه ,165,1385,3,True,True,True,13200000000
365, آجودانیه ,100,1400,2,True,True,True,1040000000
366, آجودانیه ,75,1400,2,True,True,True,5200000000
367, آجودانیه ,145,1400,3,True,True,True,10150000000
368, آجودانیه ,115,1399,3,True,True,True,13225000000
369, آجودانیه ,129,1385,2,True,True,True,6500000000
370, آجودانیه ,146,1395,3,True,True,True,11500000000
371, آجودانیه ,163,1380,3,True,True,True,13000000000
372, آجودانیه ,260,1400,3,True,True,True,45000000000
373, آجودانیه ,150,1389,3,True,True,True,12000000000
374, آجودانیه ,188,1392,3,True,True,True,14000000000
375, آجودانیه ,75,1398,2,True,True,True,5650000000
376, آجودانیه ,150,1400,2,True,True,True,9100000000
377, آجودانیه ,182,1386,3,True,True,True,13500000000
378, آجودانیه ,180,1390,3,True,True,True,13000000000
379, آجودانیه ,210,1400,3,True,True,True,25500000000
380, آجودانیه ,185,1397,3,True,True,True,17000000000
381, آجودانیه ,194,1386,3,True,True,True,11500000000
382, آجودانیه ,350,1393,4,True,True,True,29000000000
383, آجودانیه ,225,1400,3,True,True,True,30400000000
384, آجودانیه ,180,1387,3,True,True,True,13500000000
385, آجودانیه ,150,1392,3,True,True,True,11000000000
386, آجودانیه ,150,1398,3,True,True,True,16500000000
387, آجودانیه ,194,1387,3,True,True,True,11500000000
388, آجودانیه ,200,1395,3,True,True,True,19000000000
389, آجودانیه ,192,1386,3,True,True,True,11400000000
390, آجودانیه ,355,1393,4,True,True,True,24000000000
391, آجودانیه ,140,1391,3,True,True,True,10764000000
392, آجودانیه ,145,1395,3,True,True,True,10000000000
393, آجودانیه ,100,1397,2,True,True,True,10500000000
394, آجودانیه ,350,1394,3,True,True,True,24000000000
395, آجودانیه ,164,1380,3,True,True,True,13448000000
396, آجودانیه ,400,1398,4,True,True,True,40000000000
397, آجودانیه ,350,1394,4,True,True,True,26500000000
398, آجودانیه ,100,1398,2,True,True,True,8900000000
399, آجودانیه ,100,1399,2,True,True,True,6900000000
400, آجودانیه ,181,1384,3,True,True,True,13000000000
401, آجودانیه ,193,1385,3,True,True,True,11300000000
402, آجودانیه ,100,1388,2,True,True,True,6000000000
403, آجودانیه ,85,1385,2,True,True,True,5300000000
404, آجودانیه ,159,1395,3,True,True,True,9500000000
405, آجودانیه ,200,1385,3,True,True,True,16500000000
406, آجودانیه ,240,1395,3,True,True,True,28800000000
407, آجودانیه ,165,1389,3,True,True,True,11850000000
408, آجودانیه ,85,1392,2,True,True,True,5500000000
409, آجودانیه ,127,1394,3,True,True,True,11400000000
410, آجودانیه ,177,1391,3,True,True,True,13629000000
411, آجودانیه ,85,1392,2,True,True,True,5500000000
412, آجودانیه ,181,1388,3,True,True,True,12850000000
413, آجودانیه ,182,1395,3,True,True,True,17290000000
414, آجودانیه ,168,1387,3,True,True,True,11500000000
415, آجودانیه ,220,1398,3,True,True,True,20220000000
416, آجودانیه ,180,1391,3,True,True,True,16500000000
417, آجودانیه ,180,1393,3,True,True,True,13600000000
418, آجودانیه ,118,1384,3,True,True,True,7990000000
419, آجودانیه ,114,1386,2,True,True,True,3750000000
420, آجودانیه ,125,1386,2,True,True,True,6000000000
421, آجودانیه ,120,1385,3,False,True,True,79900000000
422, آجودانیه ,250,1395,4,True,True,True,24000000000
423, آجودانیه ,100,1393,2,True,True,True,7700000000
424, آجودانیه ,349,1392,4,True,True,True,28000000000
425, آجودانیه ,138,1399,3,True,True,True,13200000000
426, آجودانیه ,185,1388,3,True,True,True,10500000000
427, آجودانیه ,195,1385,3,True,True,True,11400000000
428, آجودانیه ,130,1400,2,True,True,True,13000000000
429, آجودانیه ,160,1380,3,True,True,True,12500000000
430, آجودانیه ,110,1386,2,True,True,True,7500000000
431, آجودانیه ,168,1388,3,True,True,True,14160000000
432, آجودانیه ,185,1388,3,True,True,True,16500000000
433, آجودانیه ,100,1397,2,True,True,True,10500000000
434, آجودانیه ,160,1388,3,True,True,True,10400000000
435, آذربایجان ,68,1386,2,True,True,True,1200000000
436, آذربایجان ,40,1400,1,True,True,True,1300000000
437, آذربایجان ,40,1400,1,True,True,True,1300000000
438, آذربایجان ,48,1383,1,False,True,True,1130000000
439, آذربایجان ,61,1378,2,False,False,True,1110000000
440, آذربایجان ,65,1382,2,False,True,True,1150000000
441, آذربایجان ,92,1399,3,True,True,True,2580000000
442, آذربایجان ,55,1393,1,True,True,True,1650000000
443, آذربایجان ,60,1394,1,True,True,True,1550000000
444, آذربایجان ,87,1392,2,True,True,True,2600000000
445, آذربایجان ,52,1386,1,False,True,True,1300000000
446, آذربایجان ,55,1382,1,False,True,True,1000000000
447, آذربایجان ,60,1383,1,False,True,True,1300000000
448, آذربایجان ,34,1389,1,True,True,False,1300000000
449, آذربایجان ,60,1385,2,False,False,True,1070000000
450, آذربایجان ,55,1382,2,False,False,True,1050000000
451, آذربایجان ,48,1384,1,False,True,False,1170000000
452, آذربایجان ,64,1400,2,True,True,False,2100000000
453, آذربایجان ,105,1400,3,True,True,True,3400000000
454, آذربایجان ,72,1395,2,True,True,True,2200000000
455, آذربایجان ,120,1400,3,True,True,True,3700000000
456, آذربایجان ,73,1394,2,True,True,True,2200000000
457, آذربایجان ,66,1385,2,False,True,True,1400000000
458, آذربایجان ,51,1390,1,True,False,True,1370000000
459, آذربایجان ,76,1384,2,False,True,True,1680000000
460, آذربایجان ,45,1380,1,False,False,True,850000000
461, آذربایجان ,41,1397,1,True,False,True,1100000000
462, آذربایجان ,66,1376,2,False,False,False,1058000000
463, آذربایجان ,100,1387,2,False,False,True,1650000000
