,region,area,year,bedroom,elevator,parking,storeroom,price
464, آذربایجان ,70,1387,2,False,False,True,1650000000
465, آذربایجان ,70,1391,2,True,True,True,2200000000
466, آذربایجان ,63,1380,2,False,False,True,1270000000
467, آذربایجان ,46,1388,2,False,False,False,1040000000
468, آذربایجان ,44,1380,1,False,False,True,850000000
469, آذربایجان ,66,1384,2,True,True,True,1500000000
470, آذربایجان ,66,1385,2,False,True,True,1400000000
471, آذربایجان ,74,1392,2,True,False,True,1750000000
472, آذربایجان ,62,1388,1,True,True,True,2050000000
473, آذربایجان ,81,1385,2,False,False,True,1800000000
474, آذربایجان ,45,1391,1,True,False,False,1050000000
475, آذربایجان ,44,1381,1,False,True,True,1000000000
476, آذربایجان ,91,1400,3,True,True,True,2600000000
477, آذربایجان ,44,1383,1,False,False,True,910000000
478, آذربایجان ,56,1375,1,False,False,False,1070000000
479, آذربایجان ,55,1380,1,False,False,False,980000000
480, آذربایجان ,51,1392,1,True,False,True,1400000000
481, آذربایجان ,45,1383,1,False,False,True,980000000
482, آذربایجان ,80,1397,1,True,True,True,2500000000
483, آذربایجان ,61,1378,2,False,False,True,1150000000
484, آذربایجان ,100,1399,2,True,True,True,3150000000
485, آذربایجان ,132,1398,3,True,True,True,4480000000
486, آذربایجان ,55,1387,1,False,True,True,1060000000
487, آذربایجان ,38,1370,1,False,False,True,685000000
488, آذربایجان ,97,1400,3,True,True,True,3250000000
489, آذربایجان ,53,1382,1,False,False,True,1370000000
490, آذربایجان ,44,1380,1,False,False,True,850000000
491, آذربایجان ,38,1391,1,True,False,True,890000000
492, آذربایجان ,53,1385,1,True,True,True,1480000000
493, آذربایجان ,80,1370,2,False,True,True,1700000000
494, آذربایجان ,64,1375,2,False,False,True,1250000000
495, آذربایجان ,63,1384,2,False,True,True,1180000000
496, آذربایجان ,40,1386,1,False,False,True,690000000
497, آذربایجان ,42,1376,1,False,False,False,720000000
498, آذربایجان ,52,1384,1,False,False,True,960000000
499, آذربایجان ,58,1385,1,False,False,True,1400000000
500, آذربایجان ,70,1380,2,False,False,True,1600000000
501, آذربایجان ,64,1387,2,False,True,True,1433000000
502, آذربایجان ,98,1400,2,True,True,True,3100000000
503, آذربایجان ,64,1376,2,False,False,True,1300000000
504, آذربایجان ,60,1382,2,False,True,True,1610000000
505, آذربایجان ,53,1398,1,True,True,True,1200000000
506, آذربایجان ,67,1379,2,False,False,True,1270000000
507, آذربایجان ,73,1400,2,True,True,True,1650000000
508, آذربایجان ,41,1382,1,False,False,True,1200000000
509, آذربایجان ,70,1392,2,True,True,True,2100000000
510, آذربایجان ,49,1378,1,False,False,True,1085000000
511, آذربایجان ,66,1384,2,False,True,True,1400000000
512, آذربایجان ,43,1379,1,False,False,False,1080000000
513, آذربایجان ,60,1384,2,False,True,True,1200000000
514, آذربایجان ,70,1383,2,False,True,True,1550000000
515, آذربایجان ,61,1386,1,False,False,False,940000000
516, آذربایجان ,95,1392,2,True,True,True,2580000000
517, آذربایجان ,67,1385,2,False,True,True,1290000000
518, آذربایجان ,72,1395,2,True,True,True,2200000000
519, آذربایجان ,57,1395,1,True,False,True,1550000000
520, آذربایجان ,63,1380,1,False,False,False,1100000000
521, آذربایجان ,45,1380,1,False,False,True,1070000000
522, آذربایجان ,132,1400,3,True,True,True,3690000000
523, آذربایجان ,103,1400,2,True,True,True,3150000000
524, آذربایجان ,110,1400,2,True,True,True,3900000000
525, آذربایجان ,44,1380,1,False,False,True,850000000
526, آذربایجان ,90,1400,2,True,False,True,2880000000
527, آذربایجان ,65,1387,2,True,True,True,1720000000
528, آذربایجان ,93,1399,3,True,True,True,2560000000
529, آذربایجان ,65,1397,2,True,False,True,1670000000
530, آذربایجان ,60,1380,2,False,False,True,1085000000
531, آذربایجان ,42,1392,1,True,False,True,1220000000
532, آذربایجان ,68,1383,2,False,True,True,1880000000
533, آذربایجان ,40,1378,1,False,False,True,850000000
534, آذربایجان ,55,1385,1,True,True,True,1550000000
535, آذربایجان ,57,1382,2,False,False,True,1200000000
536, آذربایجان ,64,1385,2,False,True,True,1330000000
537, آذربایجان ,45,1384,1,False,False,False,1010000000
538, آذربایجان ,43,1375,1,False,False,False,1000000000
539, آذربایجان ,70,1385,2,False,True,True,1550000000
540, آذربایجان ,79,1392,2,True,True,True,1940000000
541, آذربایجان ,50,1400,1,True,False,True,1250000000
542, آذربایجان ,55,1395,1,True,True,True,1600000000
543, آذربایجان ,47,1391,1,True,True,False,1520000000
544, آذربایجان ,63,1375,2,False,False,True,1100000000
545, آذربایجان ,49,1389,1,True,True,False,1260000000
546, آذربایجان ,60,1397,1,True,False,True,1440000000
547, آذربایجان ,63,1376,2,False,False,True,1100000000
548, آذربایجان ,56,1385,1,False,False,True,1150000000
549, آذربایجان ,85,1400,2,True,True,True,2890000000
550, آذربایجان ,115,1395,3,True,True,True,3700000000
551, آذربایجان ,72,1380,2,False,True,True,1130000000
552, آذربایجان ,42,1388,1,False,False,True,1010000000
553, آذربایجان ,40,1380,1,False,False,True,850000000
554, آذربایجان ,53,1392,1,True,False,False,1370000000
555, آذربایجان ,60,1400,2,True,True,True,2200000000
556, آذربایجان ,55,1381,1,True,True,True,1350000000
557, آذربایجان ,45,1385,1,False,True,True,1260000000
558, آذربایجان ,52,1385,2,False,False,True,1220000000
559, آذربایجان ,135,1400,3,True,True,True,4090000000
560, آذربایجان ,50,1380,1,False,False,True,1100000000
561, آذربایجان ,50,1386,1,True,False,True,1150000000
562, آذربایجان ,60,1398,2,True,True,True,1300000000
563, آذربایجان ,63,1380,1,False,False,True,1323000000
564, آذربایجان ,96,1400,2,True,True,True,2700000000
565, آذربایجان ,61,1400,2,True,True,True,2120000000
566, آذربایجان ,66,1390,2,False,True,True,1360000000
567, آذربایجان ,62,1397,2,True,False,True,1680000000
568, آذربایجان ,65,1395,2,True,False,False,1800000000
569, آذربایجان ,62,1394,2,True,True,True,1000000000
570, آذربایجان ,80,1400,2,True,True,True,1900000000
571, آذربایجان ,38,1377,1,False,False,True,850000000
572, آذربایجان ,70,1400,2,True,True,False,2400000000
573, آذربایجان ,65,1394,2,True,True,False,2300000000
574, آذربایجان ,240,1400,3,True,True,True,4800000000
575, آذربایجان ,55,1394,1,True,False,True,1380000000
576, آذربایجان ,70,1393,2,True,True,True,1900000000
577, آذربایجان ,65,1382,2,False,False,True,1280000000
578, آذربایجان ,44,1381,1,False,True,True,1020000000
579, آذربایجان ,55,1385,1,True,True,True,1420000000
580, آذربایجان ,66,1385,2,False,True,True,1400000000
581, آذربایجان ,56,1387,1,True,True,True,1230000000
582, آذربایجان ,75,1380,2,False,False,True,1300000000
583, آذربایجان ,62,1382,2,False,False,True,1364000000
584, آذربایجان ,67,1399,2,True,False,True,2000000000
585, آذربایجان ,41,1390,1,True,False,True,870000000
586, آذربایجان ,67,1400,2,True,False,False,2050000000
587, آذربایجان ,51,1386,2,False,False,True,1090000000
588, آذربایجان ,100,1400,2,True,True,True,3600000000
589, آذربایجان ,48,1385,1,True,False,True,1320000000
590, آذربایجان ,50,1382,2,False,False,True,1250000000
591, آذربایجان ,58,1375,1,False,False,False,1550000000
592, آذربایجان ,49,1379,1,False,False,True,1100000000
593, آذربایجان ,76,1390,1,True,False,True,2250000000
594, آذربایجان ,119,1390,2,False,False,True,3050000000
595, آذربایجان ,60,1391,2,False,False,True,1700000000
596, آذربایجان ,135,1400,3,True,True,True,4500000000
597, آذربایجان ,95,1400,2,True,True,False,2500000000
598, آذربایجان ,80,1394,2,True,True,True,2575000000
599, آذربایجان ,62,1380,2,False,False,False,1850000000
600, آذربایجان ,48,1393,1,True,True,True,1260000000
601, آذربایجان ,42,1378,1,False,False,False,850000000
602, آذربایجان ,86,1392,2,True,True,True,2350000000
603, آذربایجان ,123,1400,3,True,True,True,4500000000
604, آذربایجان ,95,1399,3,True,True,True,2580000000
605, آذربایجان ,57,1378,1,False,False,True,1040000000
606, آذربایجان ,87,1379,3,False,False,False,2400000000
607, آذربایجان ,60,1386,2,False,False,True,1150000000
608, آذربایجان ,38,1380,1,False,False,False,860000000
609, آذری ,60,1389,1,False,False,True,710000000
610, آذری ,56,1391,1,False,True,True,700000000
611, آذری ,102,1399,2,True,True,True,2091000000
612, آذری ,114,1395,2,True,True,False,1938000000
613, آذری ,120,1400,2,True,True,True,1236000000
614, آذری ,58,1383,1,False,False,False,754000000
615, آذری ,53,1388,1,True,True,False,800000000
616, آذری ,40,1385,1,False,False,True,570000000
617, آذری ,127,1400,3,True,True,True,1320800000
618, آذری ,36,1382,1,False,False,False,563000000
619, آذری ,70,1397,2,True,True,True,1260000000
620, آذری ,97,1400,2,True,True,True,1030000000
621, آذری ,64,1397,2,True,True,True,1190000000
622, آذری ,130,1400,3,True,True,True,2050000000
623, آذری ,69,1388,2,False,True,False,1035000000
624, آذری ,70,1391,2,False,False,True,880000000
625, آذری ,51,1378,1,False,False,False,750000000
626, آذری ,76,1398,2,True,True,True,1370000000
627, آذری ,40,1390,1,False,False,False,800000000
628, آذری ,38,1382,2,False,True,True,670000000
629, آذری ,42,1381,1,False,False,False,650000000
630, آذری ,70,1397,2,True,True,True,1260000000
631, آذری ,110,1399,2,True,True,False,1760000000
632, آذری ,100,1400,2,True,True,True,1035000000
633, آذری ,60,1392,1,False,False,False,730000000
634, آذری ,71,1398,2,True,True,True,1350000000
635, آذری ,120,1400,2,True,True,False,2400000000
636, آذری ,43,1390,1,False,True,False,720000000
637, آذری ,39,1390,1,False,True,False,630000000
638, آذری ,44,1383,1,False,False,True,485000000
639, آذری ,63,1394,1,True,True,False,1250000000
640, آذری ,42,1392,1,False,True,False,870000000
641, آذری ,45,1393,1,True,False,True,750000000
642, آذری ,40,1400,1,True,False,False,720000000
643, آذری ,51,1380,1,False,False,True,780000000
644, آذری ,62,1393,1,True,True,True,1240000000
645, آذری ,104,1400,2,True,True,True,1081600000
646, آذری ,76,1396,2,True,True,False,1500000000
647, آذری ,66,1381,1,False,False,True,850000000
648, آذری ,120,1400,2,True,True,True,1800000000
649, آذری ,45,1390,1,True,True,True,710000000
650, آذری ,42,1381,1,False,False,False,630000000
651, آذری ,40,1391,1,False,True,False,640000000
652, آذری ,43,1393,1,True,False,True,750000000
653, آذری ,40,1390,1,False,False,False,560000000
654, آذری ,129,1400,2,True,True,True,3550000000
655, آذری ,78,1383,2,False,True,True,1404000000
656, آذری ,83,1383,2,False,True,False,480000000
657, آذری ,86,1391,2,True,True,False,1720000000
658, آذری ,68,1371,2,True,True,True,895000000
659, آذری ,42,1382,1,False,False,False,650000000
660, آذری ,54,1382,1,False,False,True,795000000
661, آذری ,90,1400,1,True,True,True,2200000000
662, آذری ,50,1376,1,False,False,True,1250000000
663, آذری ,45,1400,1,True,False,True,770000000
664, آذری ,57,1376,1,False,False,False,825000000
665, آذری ,60,1384,2,False,False,True,800000000
666, آذری ,74,1390,2,True,True,True,1100000000
667, آذری ,47,1394,1,True,False,False,870000000
668, آذری ,46,1397,1,False,False,True,700000000
669, آذری ,43,1389,1,False,True,False,680000000
670, آذری ,40,1388,1,False,False,False,590000000
671, آذری ,52,1396,1,True,True,False,940000000
672, آذری ,70,1400,2,True,True,False,1226000000
673, آذری ,45,1371,1,False,False,True,765000000
674, آذری ,40,1390,1,False,True,False,670000000
675, آذری ,43,1388,1,False,True,False,700000000
676, آذری ,43,1392,1,False,True,False,710000000
677, آذری ,54,1383,1,False,False,False,800000000
678, آذری ,60,1387,1,True,False,True,1100000000
679, آذری ,52,1392,1,False,False,True,930000000
680, آذری ,55,1390,1,True,False,False,890000000
681, آذری ,46,1390,1,False,False,False,670000000
682, آذری ,40,1381,1,False,False,True,620000000
683, آذری ,85,1396,2,True,True,True,1555000000
684, آذری ,57,1395,1,True,True,False,770000000
685, آذری ,69,1398,2,True,True,False,1300000000
686, آذری ,46,1393,1,True,False,False,782000000
687, آذری ,38,1389,1,False,True,False,590000000
688, آذری ,45,1371,1,False,False,True,540000000
689, آذری ,47,1388,1,False,False,False,750000000
690, آذری ,65,1394,2,True,True,False,1050000000
691, آذری ,50,1390,1,False,True,False,770000000
692, آذری ,54,1383,1,False,False,False,770000000
693, آذری ,45,1400,1,True,False,False,820000000
694, آذری ,45,1392,1,False,False,False,670000000
695, آذری ,42,1391,1,False,False,False,630000000
696, آذری ,81,1396,2,True,True,True,1440000000
697, آذری ,45,1385,1,True,False,False,880000000
698, آذری ,80,1387,2,False,True,False,1300000000
699, آذری ,49,1396,1,False,False,False,770000000
700, آذری ,85,1393,2,True,True,True,1600000000
701, آذری ,76,1398,2,True,True,True,1320000000
702, آذری ,44,1390,1,False,False,False,800000000
703, آذری ,114,1400,2,True,True,True,2570000000
704, آذری ,63,1390,2,True,True,True,1109000000
705, آذری ,41,1388,1,False,True,False,677000000
706, آذری ,43,1375,1,False,False,False,602000000
707, آذری ,41,1390,1,False,False,True,660000000
708, آذری ,50,1393,1,True,False,True,810000000
709, آذری ,90,1396,2,True,True,True,1550000000
710, آذری ,60,1385,1,True,True,True,1050000000
711, آذری ,43,1382,1,False,False,False,602000000
712, آذری ,47,1389,1,False,True,False,750000000
713, آذری ,133,1399,3,True,True,False,2394000000
714, آذری ,52,1398,1,True,False,False,950000000
715, آذری ,50,1387,1,False,True,False,850000000
716, آذری ,41,1390,1,False,False,False,660000000
717, آذری ,70,1400,2,True,True,True,2030000000
718, آذری ,65,1394,1,True,False,True,950000000
719, آذری ,52,1389,1,False,False,True,806000000
720, آذری ,63,1395,2,True,False,True,1100000000
721, آذری ,119,1400,3,True,True,True,1035000000
722, آذری ,80,1400,2,True,True,True,470000000
723, آذری ,68,1399,2,True,True,False,1060000000
724, آذری ,50,1387,1,False,True,False,850000000
725, آذری ,41,1390,1,False,False,False,660000000
726, آذری ,70,1400,2,True,True,True,2030000000
727, آذری ,65,1394,1,True,False,True,950000000
728, آذری ,52,1389,1,False,False,True,806000000
729, آذری ,63,1395,2,True,False,True,1100000000
730, آذری ,119,1400,3,True,True,True,1035000000
731, آذری ,80,1400,2,True,True,True,470000000
732, آذری ,68,1399,2,True,True,False,1060000000
733, آذری ,50,1387,1,False,True,False,850000000
734, آذری ,41,1390,1,False,False,False,660000000
735, آذری ,70,1400,2,True,True,True,2030000000
736, آذری ,65,1394,1,True,False,True,950000000
737, آذری ,52,1389,1,False,False,True,806000000
738, آذری ,63,1395,2,True,False,True,1100000000
739, آذری ,119,1400,3,True,True,True,1035000000
740, آذری ,80,1400,2,True,True,True,470000000
741, آذری ,68,1399,2,True,True,False,1060000000
742, آذری ,50,1387,1,False,True,False,850000000
743, آذری ,41,1390,1,False,False,False,660000000
744, آذری ,70,1400,2,True,True,True,2030000000
745, آذری ,65,1394,1,True,False,True,950000000
746, آذری ,52,1389,1,False,False,True,806000000
747, آذری ,63,1395,2,True,False,True,1100000000
748, آذری ,119,1400,3,True,True,True,1035000000
749, آذری ,80,1400,2,True,True,True,470000000
750, آذری ,68,1399,2,True,True,False,1060000000
751, آرارات ,147,1400,3,True,True,True,1528800000
752, آرارات ,70,1390,2,False,True,True,710000000
753, آرارات ,113,1372,2,False,True,True,5500000000
754, آرارات ,95,1384,2,False,True,True,5150000000
755, آرارات ,120,1379,2,True,True,True,5880000000
756, آرارات ,118,1370,2,False,False,True,6000000000
757, آرارات ,131,1400,3,True,True,True,1300000000
758, آرارات ,80,1388,2,False,True,True,300000000
759, آرارات ,131,1377,2,False,True,True,7200000000
760, آرارات ,147,1400,3,True,True,True,1528800000
761, آرارات ,70,1390,2,False,True,True,710000000
762, آرارات ,113,1372,2,False,True,True,5500000000
763, آرارات ,95,1384,2,False,True,True,5150000000
764, آرارات ,120,1379,2,True,True,True,5880000000
765, آرارات ,118,1370,2,False,False,True,6000000000
766, آرارات ,131,1400,3,True,True,True,1300000000
767, آرارات ,80,1388,2,False,True,True,300000000
768, آرارات ,131,1377,2,False,True,True,7200000000
769, آرارات ,147,1400,3,True,True,True,1528800000
770, آرارات ,70,1390,2,False,True,True,710000000
771, آرارات ,113,1372,2,False,True,True,5500000000
772, آرارات ,95,1384,2,False,True,True,5150000000
773, آرارات ,120,1379,2,True,True,True,5880000000
774, آرارات ,118,1370,2,False,False,True,6000000000
775, آرارات ,131,1400,3,True,True,True,1300000000
776, آرارات ,80,1388,2,False,True,True,300000000
777, آرارات ,131,1377,2,False,True,True,7200000000
778, آرارات ,147,1400,3,True,True,True,1528800000
779, آرارات ,70,1390,2,False,True,True,710000000
780, آرارات ,113,1372,2,False,True,True,5500000000
781, آرارات ,95,1384,2,False,True,True,5150000000
782, آرارات ,120,1379,2,True,True,True,5880000000
783, آرارات ,118,1370,2,False,False,True,6000000000
784, آرارات ,131,1400,3,True,True,True,1300000000
785, آرارات ,80,1388,2,False,True,True,300000000
786, آرارات ,131,1377,2,False,True,True,7200000000
787, آرارات ,147,1400,3,True,True,True,1528800000
788, آرارات ,70,1390,2,False,True,True,710000000
789, آرارات ,113,1372,2,False,True,True,5500000000
790, آرارات ,95,1384,2,False,True,True,5150000000
791, آرارات ,120,1379,2,True,True,True,5880000000
792, آرارات ,118,1370,2,False,False,True,6000000000
793, آرارات ,131,1400,3,True,True,True,1300000000
794, آرارات ,80,1388,2,False,True,True,300000000
795, آرارات ,131,1377,2,False,True,True,7200000000
796, آرارات ,147,1400,3,True,True,True,1528800000
797, آرارات ,70,1390,2,False,True,True,710000000
798, آرارات ,113,1372,2,False,True,True,5500000000
799, آرارات ,95,1384,2,False,True,True,5150000000
800, آرارات ,120,1379,2,True,True,True,5880000000
801, آرارات ,118,1370,2,False,False,True,6000000000
802, آرارات ,131,1400,3,True,True,True,1300000000
803, آرارات ,80,1388,2,False,True,True,300000000
804, آرارات ,131,1377,2,False,True,True,7200000000
805, آرارات ,147,1400,3,True,True,True,1528800000
806, آرارات ,70,1390,2,False,True,True,710000000
807, آرارات ,113,1372,2,False,True,True,5500000000
808, آرارات ,95,1384,2,False,True,True,5150000000
809, آرارات ,120,1379,2,True,True,True,5880000000
810, آرارات ,118,1370,2,False,False,True,6000000000
811, آرارات ,131,1400,3,True,True,True,1300000000
812, آرارات ,80,1388,2,False,True,True,300000000
813, آرارات ,131,1377,2,False,True,True,7200000000
814, آرارات ,147,1400,3,True,True,True,1528800000
815, آرارات ,70,1390,2,False,True,True,710000000
816, آرارات ,113,1372,2,False,True,True,5500000000
817, آرارات ,95,1384,2,False,True,True,5150000000
818, آرارات ,120,1379,2,True,True,True,5880000000
819, آرارات ,118,1370,2,False,False,True,6000000000
820, آرارات ,131,1400,3,True,True,True,1300000000
821, آرارات ,80,1388,2,False,True,True,300000000
822, آرارات ,131,1377,2,False,True,True,7200000000
823, آرژانتین ,140,1371,3,False,True,True,6000000000
824, آرژانتین ,124,1371,2,False,True,True,5600000000
825, آرژانتین ,84,1393,2,False,True,True,1100000000
826, آرژانتین ,108,1400,2,True,True,True,1836000000
827, آرژانتین ,80,1375,2,False,False,True,2200000000
828, آرژانتین ,150,1370,3,True,True,True,6900000000
829, آرژانتین ,97,1400,2,True,True,True,1030000000
830, آرژانتین ,97,1371,2,False,False,False,3500000000
831, آرژانتین ,130,1400,3,True,True,True,1352000000
832, آرژانتین ,118,1386,2,True,True,True,5500000000
833, آرژانتین ,100,1400,2,True,True,True,10000000000
834, آرژانتین ,120,1370,2,True,True,True,5500000000
835, آرژانتین ,240,1370,4,False,False,True,10800000000
836, آرژانتین ,196,1371,3,False,True,True,9016000000
837, آرژانتین ,47,1375,1,True,False,True,2200000000
838, آرژانتین ,107,1370,2,True,False,True,4400000000
839, آرژانتین ,237,1370,3,False,True,True,11800000000
840, آرژانتین ,150,1400,3,True,True,True,2250000000
841, آرژانتین ,88,1380,2,True,True,True,4000000000
842, آرژانتین ,100,1378,2,True,True,True,4250000000
843, آرژانتین ,141,1370,3,True,True,True,7000000000
844, آرژانتین ,185,1370,3,True,True,True,7500000000
845, آرژانتین ,55,1388,1,True,True,True,3500000000
846, آرژانتین ,180,1370,3,True,True,True,7500000000
847, آرژانتین ,140,1370,2,False,False,True,5800000000
848, آرژانتین ,65,1400,2,True,True,True,1200000000
849, آرژانتین ,85,1385,2,True,True,False,5000000000
850, آرژانتین ,120,1370,2,True,True,True,4200000000
851, آرژانتین ,73,1389,1,True,True,True,4800000000
852, آرژانتین ,180,1370,3,False,False,True,5900000000
853, آرژانتین ,180,1370,3,True,True,True,7500000000
854, آرژانتین ,140,1370,2,False,False,True,5800000000
855, آرژانتین ,65,1400,2,True,True,True,1200000000
856, آرژانتین ,85,1385,2,True,True,False,5000000000
857, آرژانتین ,120,1370,2,True,True,True,4200000000
858, آرژانتین ,73,1389,1,True,True,True,4800000000
859, آرژانتین ,180,1370,3,False,False,True,5900000000
860, آرژانتین ,100,1392,2,True,True,True,5700000000
861, آرژانتین ,116,1374,2,True,True,True,5860000000
862, آرژانتین ,180,1370,3,True,True,True,7500000000
863, آرژانتین ,140,1370,2,False,False,True,5800000000
864, آرژانتین ,65,1400,2,True,True,True,1200000000
865, آرژانتین ,85,1385,2,True,True,False,5000000000
866, آرژانتین ,120,1370,2,True,True,True,4200000000
867, آرژانتین ,73,1389,1,True,True,True,4800000000
868, آرژانتین ,180,1370,3,False,False,True,5900000000
869, آرژانتین ,100,1392,2,True,True,True,5700000000
870, آرژانتین ,116,1374,2,True,True,True,5860000000
871, آرژانتین ,180,1370,3,True,True,True,7500000000
872, آرژانتین ,140,1370,2,False,False,True,5800000000
873, آرژانتین ,65,1400,2,True,True,True,1200000000
874, آرژانتین ,85,1385,2,True,True,False,5000000000
875, آرژانتین ,120,1370,2,True,True,True,4200000000
876, آرژانتین ,73,1389,1,True,True,True,4800000000
877, آرژانتین ,180,1370,3,False,False,True,5900000000
878, آرژانتین ,100,1392,2,True,True,True,5700000000
879, آرژانتین ,116,1374,2,True,True,True,5860000000
880, آرژانتین ,180,1370,3,True,True,True,7500000000
881, آرژانتین ,140,1370,2,False,False,True,5800000000
882, آرژانتین ,65,1400,2,True,True,True,1200000000
883, آرژانتین ,85,1385,2,True,True,False,5000000000
884, آرژانتین ,120,1370,2,True,True,True,4200000000
885, آرژانتین ,73,1389,1,True,True,True,4800000000
886, آرژانتین ,180,1370,3,False,False,True,5900000000
887, آرژانتین ,100,1392,2,True,True,True,5700000000
888, آرژانتین ,116,1374,2,True,True,True,5860000000
889, آرژانتین ,180,1370,3,True,True,True,7500000000
890, آرژانتین ,140,1370,2,False,False,True,5800000000
891, آرژانتین ,65,1400,2,True,True,True,1200000000
892, آرژانتین ,85,1385,2,True,True,False,5000000000
893, آرژانتین ,120,1370,2,True,True,True,4200000000
894, آرژانتین ,73,1389,1,True,True,True,4800000000
895, آرژانتین ,180,1370,3,False,False,True,5900000000
896, آرژانتین ,100,1392,2,True,True,True,5700000000
897, آرژانتین ,116,1374,2,True,True,True,5860000000
898, آرژانتین ,180,1370,3,True,True,True,7500000000
899, آرژانتین ,140,1370,2,False,False,True,5800000000
900, آرژانتین ,65,1400,2,True,True,True,1200000000
901, آرژانتین ,85,1385,2,True,True,False,5000000000
902, آرژانتین ,120,1370,2,True,True,True,4200000000
903, آرژانتین ,73,1389,1,True,True,True,4800000000
904, آرژانتین ,180,1370,3,False,False,True,5900000000
905, آرژانتین ,100,1392,2,True,True,True,5700000000
906, آرژانتین ,116,1374,2,True,True,True,5860000000
907, آسمان ,81,1385,2,True,False,True,3900000000
908, آسمان ,108,1397,3,True,True,True,7500000000
909, آسمان ,75,1386,2,True,False,True,4000000000
910, آسمان ,76,1382,2,False,True,True,4100000000
911, آسمان ,82,1379,2,False,True,True,3800000000
912, آسمان ,108,1383,2,False,True,True,5100000000
913, آسمان ,70,1380,2,True,True,True,4000000000
914, آسمان ,135,1398,3,True,True,True,8200000000
915, آسمان ,80,1386,2,False,True,True,3170000000
916, آسمان ,73,1395,1,True,True,True,4200000000
917, آسمان ,103,1388,2,True,True,True,5200000000
918, آسمان ,83,1380,2,True,True,False,4500000000
919, آسمان ,83,1382,2,True,True,True,4500000000
920, آسمان ,101,1383,2,True,True,True,5500000000
921, آسمان ,130,1400,3,True,True,True,9700000000
922, آسمان ,83,1380,2,False,True,True,4150000000
923, آسمان ,112,1387,2,True,True,True,6100000000
924, آسمان ,76,1384,2,False,True,True,3900000000
925, آسمان ,82,1387,2,True,True,True,4500000000
926, آسمان ,117,1383,2,True,True,True,6350000000
927, آسمان ,83,1380,2,False,True,True,4150000000
928, آسمان ,112,1387,2,True,True,True,6100000000
929, آسمان ,76,1384,2,False,True,True,3900000000
930, آسمان ,82,1387,2,True,True,True,4500000000
931, آسمان ,117,1383,2,True,True,True,6350000000
932, آسمان ,72,1383,2,False,True,True,3500000000
933, آسمان ,131,1399,3,True,True,True,8500000000
934, آسمان ,68,1385,2,True,False,True,3500000000
935, آسمان ,130,1399,3,True,True,True,9300000000
936, آسمان ,127,1399,3,True,True,True,9550000000
937, آسمان ,83,1380,2,False,True,True,4150000000
938, آسمان ,112,1387,2,True,True,True,6100000000
